ГБОУ школа № 1795;город Москва, Миллионная улица, дом 5, корпус 1;37.754215308373;55.825459516294
ГБОУ школа № 667;город Москва, Востряковский проезд, дом 19А;37.649838881065;55.57663695802
ГБОУ школа № 57;город Москва, Хавская улица, дом 5;37.580033494626;55.72996893175
ГБОУ школа № 1370;город Москва, Алтуфьевское шоссе, дом 64Б;37.588675618172;55.885272980687
ГБОУ школа № 1280;город Москва, улица Кржижановского, дом 28, корпус 2;37.577915936708;55.675995265071
ГБОУ школа № 1534 «Академическая»;город Москва, улица Кедрова, дом 22, корпус 1;37.572009258243;55.683939963359
ГБОУ школа № 1531;город Москва, улица Годовикова, дом 4, строение 1;37.6330289268096;55.8039291761105
ГБОУ школа № 1374;город Москва, Палехская улица, дом 4;37.698932754313;55.866219357246
ГБОУ школа № 2114;город Москва, бульвар Дмитрия Донского, дом 6А;37.567147245795;55.570130646662
ГБОУ школа № 1613;город Москва, Ратная улица, дом 4А;37.586248415262;55.573849467111
ГБОУ школа № 2097;город Москва, улица Василия Петушкова, дом 23, корпус 1;37.400761844385;55.845165418267
ГБОУ «Школа № 842»;город Москва, город Зеленоград, корпус 115;37.210507281821;56.006636331518
ГБОУДО МДЮЦ ЭКТ;город Москва, улица Юннатов, дом 13, строение 1;37.558808237369;55.800763944712
ГБОУ школа № 1400;город Москва, улица Толбухина, дом 7, корпус 2;37.414607916792;55.723134434773
ГБОУ школа № 2126 «Перово»;город Москва, улица Плющева, дом 14А;37.762199789343;55.741655160788
ГБОУ ДО ЦРТДЮ «Гермес»;город Москва, Учинская улица, дом 10, строение 2;37.566025391251;55.86208809598
ГБОУ школа № 218;город Москва, улица Костякова, дом 2А;37.575820199992;55.812330881967
ГБОУ «Школа № 448»;город Москва, посёлок Акулово, дом 43А;37.79197597532;56.003128808154
ГБОУ школа № 648;город Москва, Кронштадтский бульвар, дом 34А;37.502340630743;55.854912226783
ГБОУ школа № 1637;город Москва, улица Металлургов, дом 15;37.784021822751;55.758525802142
ГКОУ СКОШИ № 30;город Москва, улица Олений Вал, дом 22;37.693075897746;55.80010422645
ГБОУ школа № 2010;город Москва, Белореченская улица, дом 8;37.749284244422;55.670735756711
ГБОУ школа № 1576;город Москва, улица Генерала Рычагова, дом 22А;37.527386615433;55.826296547511
ГБОУ школа № 1251 имени генерала Шарля де Голля;город Москва, Новопесчаная улица, дом 23, корпус 1;37.504436677365;55.796736374704
ГБОУ школа № 1125;город Москва, улица Бусиновская Горка, дом 3;37.491129534316;55.883003843194
ГБОУ школа № 867;город Москва, Ключевая улица, дом 6, корпус 2;37.755192640052;55.63697631601
ГБОУ школа № 554;город Москва, улица Каховка, дом 12, корпус 2;37.578337169216;55.655964081857
ГБОУ школа № 1538;город Москва, Митинская улица, домовладение 14;37.374260587489;55.841630156342
ГБОУ школа № 1516;город Москва, Алтайская улица, дом 34А;37.832203960229;55.816507665089
ГБОУ школа № 1569 «Созвездие»;город Москва, Ореховый проезд, дом 37, корпус 3;37.734506201925;55.614769782786
ГБОУ школа № 1570;город Москва, переулок Расковой, дом 14А;37.583353508321;55.790774577767
ГБОУ школа № 1391;город Москва, поселение Первомайское, деревня Горчаково, Школьная улица, дом 5;36.937362941133;55.466261509378
ГБОУ школа № 1535;город Москва, Малый Саввинский переулок, дом 8;37.650736039096;55.748666244484
ГБОУ школа Бибирево;город Москва, улица Конёнкова, дом 12Б;37.619647205938;55.888686372873
ГБОУ школа № 1223;город Москва, Михалковская улица, дом 20Б;37.55317475841;55.844358799235
ГБОУ школа № 1368;город Москва, улица Академика Понтрягина, дом 17, корпус 1;37.501053124732;55.533643778375
ГБОУ школа № 1259;город Москва, 5-й Монетчиковский переулок, дом 7;37.631215095555;55.732121801018
ГБОУ школа № 1220;город Москва, 3-я Новоостанкинская улица, дом 6;37.621654987384;55.817579249178
ГБОУ школа № 2073;"город Москва, поселение Вороновское, посёлок Дома Отдыха &quot;Вороново&quot;, дом 3А";37.0746263177;55.212696094673
ГБПОУ ОКГ «Столица»;город Москва, Ратная улица, дом 14А;37.641555900318;55.593371563634
ГБОУ школа № 90;город Москва, 2-я Песчаная улица, дом 4А;37.516373973178;55.794468027058
ГБОУ школа № 2044;город Москва, Долгопрудная аллея, дом 15А;37.54268418957;55.925246905841
ГБОУ школа № 2107;город Москва, улица Гиляровского, дом 47, строение 2;37.62501585554;55.789685028765
ГБОУ школа № 806;город Москва, улица Ивана Франко, дом 40, корпус 3;37.420578384213;55.729280903033
ГБОУ школа № 1245;город Москва, Кировоградская улица, дом 42Б;37.593118533982;55.600621101615
ГБОУ школа № 149;город Москва, улица Левитана, дом 5А;37.498945980378;55.801178144063
ГБОУ школа на проспекте Вернадского;город Москва, улица 26-ти Бакинских Комиссаров, дом 3, корпус 4;37.488304395143;55.657346757793
ГБОУ школа № 1794;город Москва, Дубнинская улица, дом 14Б;37.56626471827;55.873157766069
ГБОУ школа № 1508;город Москва, Верхняя Первомайская улица, дом 57А;37.799540975357;55.796045699671
ГБОУ школа № 2121;город Москва, Краснодонская улица, дом 1, корпус 2;37.7567856355;55.679647127301
ГБОУ школа № 86 имени М.Е. Катукова;город Москва, улица Маршала Катукова, дом 4, корпус 2;37.397065582457;55.807275123387
ГБОУ школа № 1552;город Москва, улица Мусы Джалиля, дом 17, корпус 3;37.746564225365;55.624676815464
ГБОУ Вешняковская школа;город Москва, Реутовская улица, дом 2Б;37.819284260491;55.73652602672
ГБОУ школа № 1575;город Москва, Петровско-Разумовская аллея, дом 24А;37.557293540126;55.796997913421
ГБОУ школа № 1212;город Москва, проезд Одоевского, дом 9, корпус 1;37.516799181449;55.599119291604
ГБОУ школа № 2099;город Москва, 3-я Радиаторская улица, дом 8А;37.491118690454;55.816602250047
ГБОУ школа № 1883 «Бутово»;город Москва, бульвар Адмирала Ушакова, дом 10;37.548232465993;55.549018153651
ГБОУ школа № 544;город Москва, Шипиловский проезд, дом 69, корпус 2;37.719185203314;55.596430996866
ГБОУ школа № 1474;город Москва, Клинская улица, дом 24;37.493098161405;55.870618456568
ГБОУ школа № 199;город Москва, проспект 60-летия Октября, дом 16, корпус 5;37.561704826489;55.686032704484
ГБПОУ КСУ № 3;город Москва, Большая Калитниковская улица, дом 36, строение 1;37.68561172493;55.736811758442
ГБОУ школа № 887;Истринская улица, дом 3, корпус 1;37.427622723904;55.736515112511
ГБОУ школа № 1194;город Москва, город Зеленоград, корпус 1533;37.153019202605;55.971644673418
ГБОУ школа № 2006;город Москва, улица Грина, дом 18, корпус 3, строение 1;37.578878505721;55.567441387469
ГБОУ школа № 949;город Москва, Ясеневая улица, дом 42, корпус 2;37.757483482492;55.610270225111
ГБОУ школа № 534;город Москва, улица Мусы Джалиля, дом 9, корпус 4;37.734140705944;55.623206368876
ГБОУ школа № 878;город Москва, Шипиловский проезд, дом 37, корпус 2;37.713414430618;55.612236723871
ГБОУ Инженерно-техническая школа;город Москва, улица 8 Марта, дом 17;37.546462891817;55.806028781011
ГБПОУ «МКАГ»;город Москва, Зелёный проспект, дом 74А;37.591505065395;55.812414663008
ГБОУ школа № 2090;город Москва, Окская улица, дом 46, корпус 2;37.7925243101557;55.714685737233
ГБОУ школа № 224;город Москва, Нарвская улица, дом 1А, корпус 6;37.490406014118;55.838960654004
ГБОУ школа № 1191;город Москва, Митинская улица, дом 46, корпус 2;37.357837235537;55.85117676184
ГБОУ школа № 2104 на Таганке;город Москва, 1-й Котельнический переулок, дом 5;37.658518620654;55.749267622044
ГБОУ школа № 1373;город Москва, улица Чечулина, дом 20;37.833265557535;55.780955571958
ГБОУ школа № 1018;город Москва, улица Скульптора Мухиной, дом 4, корпус 1;37.352134448705;55.642837117773
ГБОУ школа «Интеллектуал»;город Москва, Кременчугская улица, дом 11, строение 6;37.4651442248769;55.7177704461992
ГБОУ школа № 1573;город Москва, Псковская улица, дом 11;37.552199505724;55.906951037087
ГБОУ школа № 293;город Москва, улица Касаткина, дом 16;37.642468234729;55.817540922517
ГБОУ школа № 1995;город Москва, Ленинский проспект, дом 131, корпус 3;37.475907012876;55.644495934805
ГБОУ школа № 74;город Москва, улица Пырьева, дом 11;37.522893681167;55.727429247411
ГБОУ школа № 1748;город Москва, Сиреневый бульвар, дом 68;37.801833066257;55.801728079569
ГБОУ «Школа № 354 им. Д.М. Карбышева»;город Москва, Старая Басманная улица, дом 24, строение 4;37.668477856592;55.769158956476
ГБОУДО ЦЭВД;город Москва, Покровский бульвар, дом 10, строение 2;37.64656067287;55.756668201047
ГБОУ школа № 1179;город Москва, Сумской проезд, дом 4Б;37.612767505087;55.638977915031
ГБОУ школа № 518;город Москва, Садовническая набережная, дом 13;37.630258083425;55.746632828005
ГБОУ школа № 627;город Москва, 1-й Спасоналивковский переулок, дом 15А;37.632419511961;55.72816922605
ГБОУ школа № 1598;город Москва, Хабаровская улица, дом 18А, строение 1;37.818464996622;55.824942576058
ГБОУ школа № 1279 «Эврика»;город Москва, Болотниковская улица, дом 36А;37.589282155059;55.666840733857
ГБОУ школа № 1950;город Москва, улица Красина, дом 20, строение 1;37.585700166006;55.772000053816
ГБОУ школа № 1601;город Москва, улица Верхняя Масловка, дом 22;37.567942142487;55.800273897719
ГБОУ школа имени Ф.М. Достоевского;город Москва, Мариупольская улица, дом 3;37.750647011384;55.686396821194
ГБОУ школа № 2120;город Москва, город Московский, Георгиевская улица, дом 2;37.371446118198;55.590651723195
ГБОУ школа № 1241;город Москва, Большая Декабрьская улица, дом 8;37.555745853094;55.767575617345
ГБОУ школа № 1560 «Лидер»;город Москва, улица Демьяна Бедного, дом 19, корпус 3;37.489781529103;55.774593455255
ГБОУ школа № 1955;город Москва, Изумрудная улица, дом 13, корпус 3;37.687511907588;55.882723823644
ГБОУ «Школа в Некрасовке»;город Москва, 2-я Вольская улица, дом 7, корпус 2;37.923510817678;55.688451557379
ГБОУ Инженерная школа № 1581;город Москва, улица Фридриха Энгельса, дом 79, строение 3;37.694896187005;55.77913326235
ГБОУ школа № 1506;город Москва, улица Грекова, дом 11Б;37.656933517805;55.891034187378
ГБОУ школа № 1284;город Москва, Уланский переулок, дом 8;37.637323379637;55.769504175967
ГБОУ школа № 1900;город Москва, Дубравная улица, дом 41, корпус 3;37.360069038053;55.843105946326
ГБОУ школа № 1213;город Москва, Дмитровское шоссе, дом 38А;37.565520827968;55.846764584328
ГБОУ школа № 1286;город Москва, улица Героев Панфиловцев, дом 3, корпус 5;37.434001601146;55.854656050123
ГБОУ школа № 1363;город Москва, Рязанский проспект, дом 70, корпус 5;37.814891853247;55.709561380304
ГБОУ школа № 1384;город Москва, Песчаная улица, дом 5;37.523181438446;55.798831083914
ГБОУ школа № 1409;Ходынский бульвар, дом 3А;37.521317293177;55.788447967046
ГБОУ школа № 1392 им. Д.В. Рябинкина;город Москва, поселение Десеновское, деревня Яковлево, Школьная улица, дом 33;37.329387752185;55.50294191121
ГБОУ «Школа № 1270 «Вектор»;город Москва, Лавров переулок, дом 9;37.660748971351;55.732909763906
ГБОУ школа № 1981;город Москва, Бартеневская улица, дом 27, корпус 1;37.527908831835;55.549299161916
ГБОУ школа № 2045;город Москва, город Зеленоград, корпус 2311;37.166118621913;55.978401807966
ГБОУ школа № 538;город Москва, улица Каховка, дом 23, корпус 4;37.5737362554617;55.6497130910005
ГБОУ «Школа № 760 им. А.П. Маресьева»;город Москва, Палехская улица, дом 137;37.719786326776;55.880912395973
ГБОУ школа № 319;город Москва, Амурская улица, дом 12;37.792024877642;55.812008870045
ГБОУ школа № 1151;город Москва, город Зеленоград, корпус 1468;37.154302418379;55.986149099509
ГБОУ школа № 171;город Москва, 2-я Фрунзенская улица, дом 10;37.569936907035;55.723224647622
ГБОУ школа № 626;город Москва, Нагорная улица, дом 38, корпус 3;37.595384885434;55.675051138051
ГБПОУ ПК им. Н.Н. Годовикова;город Москва, улица Клары Цеткин, дом 27;37.515716206093;55.822544069038
ГКОУ СКОШИ № 73;город Москва, Нахимовский проспект, дом 6;37.609137864136;55.664112554932
ГБОУ школа № 1467;город Москва, улица Шолохова, дом 9;37.3419449735227;55.6376284220134
ГБОУ школа № 2129;город Москва, 3-й Кожуховский проезд, дом 3А;37.681048168736;55.7036317844
ГБОУ школа № 1862;город Москва, Чонгарский бульвар, дом 13;37.607499897545;55.647422302624
ГБОУ школа № 1205;город Москва, улица Гарибальди, дом 19, корпус 1;37.542829495679;55.676816900472
ГБОУ школа № 2001;город Москва, Харьковский проезд, дом 11А;37.639614344102;55.591830434576
ГБОУ школа № 1155;город Москва, Таллинская улица, дом 16, корпус 4;37.397494268199;55.795357151354
ГБОУ школа № 1542;город Москва, Наро-Фоминская улица, дом 8;37.397793078391;55.646632629735
ГБОУ школа № 854;город Москва, город Зеленоград, корпус 603А;37.23046723009;55.991831058869
ГБОУ школа № 827;город Москва, бульвар Яна Райниса, дом 18, корпус 2;37.417345047013;55.855245866013
ГБОУ школа № 423;город Москва, Федеративный проспект, дом 5А;37.802226366943;55.757367185575
ГКОУ ЦИО «Южный»;город Москва, Ереванская улица, дом 19;37.698611677025;55.63928769618
ГБОУ школа № 1944;город Москва, улица Барышиха, дом 29, корпус 1;37.344202995355;55.84518310348
ГБОУ школа № 113;город Москва, Профсоюзная улица, дом 110Б;37.514275466786;55.638491057686
ГБОУ школа № 1482;город Москва, проезд Дежнёва, дом 25, корпус 5;37.632604837418;55.868424681881
ГБОУ школа № 1159;город Москва, Флотская улица, дом 25Б;37.516103246156;55.860745846152
ГБОУ школа № 1582;город Москва, Кировоградская улица, дом 18;37.603827555454;55.61715024927
ГБОУ школа № 630;город Москва, Хавская улица, дом 15;37.602880954756;55.709641973601
