Пражская, вход-выход 2 в южный вестибюль;37.6047469;55.6110863
Пражская, вход-выход 10 в северный вестибюль;37.6048726;55.6136747
Пражская, вход-выход 5 в южный вестибюль;37.6025606;55.6114306
Пражская, вход-выход 8 в южный вестибюль;37.6024484;55.6109456
Первомайская, вход-выход 1 в северный вестибюль;37.799006;55.795712
Первомайская, вход-выход 4 в южный вестибюль;37.799096;55.793647
Первомайская, вход-выход 2 в северный вестибюль;37.799610;55.795727
Первомайская, вход-выход 3 в южный вестибюль;37.799751;55.79365
Перово, вход-выход 6 в западный вестибюль;37.784385;55.751195
Перово, вход-выход 5 в западный вестибюль;37.784195;55.750977
Перово, вход-выход 8 в западный вестибюль;37.7850385;55.7511446
Перово, вход-выход 1 в восточный вестибюль;37.788378;55.751753
Перово, вход-выход 2 в восточный вестибюль;37.788346;55.75124
Пионерская, вход-выход 2 в восточный вестибюль;37.467458;55.736059
Планерная, вход-выход 2 в 1-й вестибюль;37.4367687;55.8595651
Площадь Ильича, вход-выход 1 в вестибюль;37.6807937;55.747275
Площадь Революции, вход-выход 11 в восточный вестибюль;37.623306;55.756397
Полежаевская, вход-выход 3 во 2-й вестибюль;37.5172062;55.7776443
Полежаевская, вход-выход 1 во 2-й вестибюль;37.5171557;55.7770229
Полежаевская, вход-выход 4 во 2-й вестибюль;37.5176384;55.7775861
Петровско-Разумовская, вход-выход 1 во 2-й (объединенный) вестибюль;37.5756124;55.836665
Печатники, вход-выход 5 в вестибюль;37.727827;55.692654
Печатники, вход-выход 3 в вестибюль;37.7278293;55.6928903
Печатники, вход-выход 4 в вестибюль;37.728458;55.692389
Печатники, вход-выход 2 в вестибюль;37.7284457;55.692675
Пионерская, вход-выход 1 в западный вестибюль;37.466756;55.735944
Полежаевская, вход-выход 7 в 1-й вестибюль;37.521500;55.777657
Полежаевская, вход-выход 6 в 1-й вестибюль;37.521486;55.777960
Тёплый стан, вход-выход 5 в северный вестибюль;37.5071612;55.6196587
Тургеневская, вход-выход 4 в вестибюль;37.6366194;55.7654719
Тургеневская, вход-выход 3 в вестибюль;37.6369063;55.7653368
