Центр современного искусства КГФ при МПГУ;г Москва,г Москва,пр-кт Вернадского,д 88;37.47605200000001;55.657931
Детская художественная галерея «Изопарк»;г Москва,г Москва,ул Островитянова,д 19/22;37.510502;55.638363
Музей автомобильных историй;г Москва,г Москва,ул Коптевская,д 71;37.518451999999996;55.831999
Музей русского импрессионизма;г Москва,г Москва,пр-кт Ленинградский,д 15;37.570302999999996;55.78036
Дом-музей Матвея Муравьева-Апостола;г Москва,г Москва,ул Басманная Стар.,д 23/9;37.664653;55.767332
Московский музей анимации;г Москва,г Москва,ш Измайловское,д 73Ж;37.76328206062317;55.79215557753627
Музей советских игровых автоматов;г Москва,г Москва,ул Рождественка,д 12/1;37.62373745441437;55.76443347973649
Музей русской иконы;г Москва,г Москва,ул Гончарная,д 3;37.645725999999996;55.746243
Центр современного искусства «Марс»;г Москва,г Москва,пер Пушкарёв,д 5;37.62695099999999;55.768907
Галерея Ruarts;г Москва,г Москва,пер Зачатьевский 1-й,д 10;37.60060300000001;55.740943
Выставочный зал Института реставрации;г Москва,г Москва,ул Бурденко,д 23;37.577126026153564;55.73875926900094
Галерея Art-Grigor;г Москва,г Москва,ул Угрешская,д 2 стр. 147;37.689105;55.712665
Центр искусств. Москва;г Москва,г Москва,ул Волхонка,д 15;37.60769248008728;55.74512153852273
Павильон № 75 ВДНХ;г Москва,г Москва,пр-кт Мира,д 119;37.638419866561904;55.83083200857666
Ивановский выставочный зал Российской государственной библиотеки;г Москва,г Москва,ул Воздвиженка,д 3/5;37.608257;55.750859
Галерея Альперт (Alpert Gallery);г Москва,г Москва,ул Красноказарменная,д 3;37.689222;55.761006
Музей-квартира Г. С. Улановой;г Москва,г Москва,наб Котельническая,д 1/15;37.642815;55.74711
Музей-студия Радиотеатра;г Москва,г Москва,пер Овчинниковский Б.,д 17 стр 1;37.630328;55.743396
Галерея Artstory;г Москва,г Москва,пер Старопименовский,д 14;37.60342240333557;55.76983867596051
Художественные мастерские на Пречистенке;г Москва,г Москва,ул Пречистенка,д 32/1;37.590686;55.740618
Музей военной формы;г Москва,г Москва,ул Никитская Б.,д 46/17;37.591341733932495;55.757959324187105
Институт русского реалистического искусства;г Москва,г Москва,наб Дербеневская,д 7;37.651146948337555;55.72316209841662
Есенин-центр (отдел Московского государственного музея С. А. Есенина);г Москва,г Москва,пер Чернышевского,д 4;37.609307169914246;55.78218378836717
Дом-музей В. М. Васнецова;г Москва,г Москва,пер Васнецова,д 13;37.626088;55.77674
Квартира семьи Маяковских на Большой Пресне;г Москва,г Москва,ул Красная Пресня,д 36;37.56688;55.76251
Музей парка «Сокольники»;г Москва,г Москва,ул Сокольнический Вал,д 1;37.676693201010494;55.79231891116054
Исторический парк «Россия – Моя история»;г Москва,г Москва,пр-кт Мира,д 119;37.625770568847656;55.83434783924257
Государственный центр современного искусства (ГЦСИ);г Москва,г Москва,ул Зоологическая,д 13;37.58137;55.764323
Галерея Василия Нестеренко, выставочный зал «Домик Чехова»;г Москва,г Москва,ул Дмитровка М.,д 29;37.604044675827026;55.77167118916964
Музей хоккея г. Москва;г Москва,г Москва,ул Автозаводская,д 23;37.645564;55.694205
Музей славянской культуры имени Константина Васильева;г Москва,г Москва,ул Череповецкая,д 3Б;37.56582;55.899154
Арткомбинат. Выставочный зал МОСХ России;г Москва,г Москва,ул Перовская,д 24А;37.770178;55.745549
Лекторий Музеев Кремля;г Москва,г Москва,ул Манежная,д 7;37.611149;55.750358
Галерея «Кино» г. Москва;г Москва,г Москва,ул Молчановка М.,д 8 стр. 2;37.592132;55.754117
Музей книги;г Москва,г Москва,пер Потаповский,д 8/12;37.641351;55.760246
Иконотека А. Н. Овчинникова;г Москва,г Москва,пер Пречистенский,д 5А;37.593929;55.743132
Altmans Gallery;г Москва,г Москва,б-р Новинский,д 31;37.582511;55.75783
Павильон книги;г Москва,г Москва,пр-кт Мира,д 119с516;37.619953;55.829992
Музей морского флота г. Москвы;г Москва,г Москва,ул Ордынка Б.,д 19 стр 1;37.625217;55.741586
Музей занимательных наук «Экспериментаниум»;г Москва,г Москва,пр-кт Ленинградский,д 80;37.508813;55.807739
Координационный центр «Лаврушинский 15»;г Москва,г Москва,пер Лаврушинский,д 15;37.621444;55.741607
Галерея JART;г Москва,г Москва,ул Ямского Поля 3-я,д 9;37.580894;55.781626
Арт-галерея VSunio;г Москва,г Москва,пер Нижний Сусальный, д 5 стр 5А;37.663018;55.761279
Дом-музей В. Л. Пушкина;г Москва,г Москва,ул Старая Басманная,д 36;37.66897399999999;55.769054
Российский музей медицины Национального НИИ общественного здоровья имени Н. А. Семашко;г Москва,г Москва,пер Николоворобинский Б.,д 7;37.649277448654175;55.751962599775354
Ломаковский музей старинных автомобилей и мотоциклов;г Москва,г Москва,ул Краснодарская,влд 58;37.771831;55.674692
Музей истории медицины МГМСУ им. А. И. Евдокимова;г Москва,г Москва,ул Долгоруковская,д 4;37.604008;55.775317
Галерея Нико;г Москва,г Москва,пер Тишинский Б.,д 19;37.57572;55.768577
Галерея «Ардена»;г Москва,г Москва,пер Черниговский,д 9/13;37.625786662101746;55.743886932992496
Музей магистрального транспорта газа;г Москва,п Сосенское,г Москва,п Газопровод,д 101;37.4705;55.581597
Арт-галерея «К35»;г Москва,г Москва,наб Саввинская,д 12, стр 6;37.562789618968964;55.732331786748745
Музей истории телефона;г Москва,г Москва,ул Садовая-Кудринская,д 19;37.58777976036072;55.76497574630339
Музей «ИнноПарк»;г Москва,г Москва,проезд Театральный,д 5с1;37.625845999999996;55.760038
Музей восстания машин;г Москва,г Москва,пер Берсеневский,д 2;37.61;55.75
Музей предпринимателей, меценатов и благотворителей;г Москва,г Москва,ул Донская,д 9;37.60887700000001;55.724682
